year,month,carrier,carrier_name,airport,state,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,2,OO,SkyWest Airlines Inc.,PLN,MI,"Pellston, MI: Pellston Regional Airport of Emmet County",70,12,6.54,3.63,1.83,0,0,0,0,1016,542,436,38,0,0
2020,2,OO,SkyWest Airlines Inc.,PNS,FL,"Pensacola, FL: Pensacola International",12,3,0,0,2.07,0,0.93,0,0,160,0,0,92,0,68
2020,2,OO,SkyWest Airlines Inc.,PRC,AZ,"Prescott, AZ: Prescott Regional Ernest A Love Field",58,8,6.03,0,1.97,0,0,0,0,1287,1098,0,189,0,0
2020,2,OO,SkyWest Airlines Inc.,PSC,WA,"Pasco/Kennewick/Richland, WA: Tri Cities",286,40,15.08,12.23,10.69,0,2,1,0,2372,900,909,341,0,222
2020,2,OO,SkyWest Airlines Inc.,PSP,CA,"Palm Springs, CA: Palm Springs International",470,65,34.72,0.31,24.01,0,5.96,7,0,4505,2406,14,1527,0,558
2020,2,OO,SkyWest Airlines Inc.,PUB,CO,"Pueblo, CO: Pueblo Memorial",50,15,2.32,1.53,9.15,0,2,2,0,1334,818,129,323,0,64
2020,2,OO,SkyWest Airlines Inc.,PVD,RI,"Providence, RI: Theodore Francis Green State",29,8,6,1,1,0,0,0,0,436,369,37,30,0,0
2020,2,OO,SkyWest Airlines Inc.,PWM,ME,"Portland, ME: Portland International Jetport",16,4,1,1,1,0,1,0,0,170,62,21,72,0,15
2020,2,OO,SkyWest Airlines Inc.,RAP,SD,"Rapid City, SD: Rapid City Regional",183,31,14.71,3.9,9.4,0,3,1,1,2947,1972,266,367,0,342
2020,2,OO,SkyWest Airlines Inc.,RDD,CA,"Redding, CA: Redding Municipal",114,17,8.69,0,5.31,0,3,1,0,1105,378,0,487,0,240
2020,2,OO,SkyWest Airlines Inc.,RDM,OR,"Bend/Redmond, OR: Roberts Field",396,58,27.71,8.87,17.42,0,4,3,0,4780,3200,693,594,0,293
2020,2,OO,SkyWest Airlines Inc.,RDU,NC,"Raleigh/Durham, NC: Raleigh-Durham International",13,3,1.57,0,1.43,0,0,0,0,128,65,0,63,0,0
2020,2,OO,SkyWest Airlines Inc.,RHI,WI,"Rhinelander, WI: Rhinelander/Oneida County",58,5,5,0,0,0,0,0,0,1516,1516,0,0,0,0
2020,2,OO,SkyWest Airlines Inc.,RIC,VA,"Richmond, VA: Richmond International",154,26,10.9,3.24,11.85,0,0,0,0,1439,765,240,434,0,0
2020,2,OO,SkyWest Airlines Inc.,RIW,WY,"Riverton/Lander, WY: Riverton Regional",74,29,5.44,3.49,19.07,0,1,2,3,1688,209,773,601,0,105
2020,2,OO,SkyWest Airlines Inc.,RKS,WY,"Rock Springs, WY: Southwest Wyoming Regional",53,15,7.92,0,6.08,0,1,2,0,981,448,0,503,0,30
2020,2,OO,SkyWest Airlines Inc.,RNO,NV,"Reno, NV: Reno/Tahoe International",410,42,25.07,4.85,9.08,0,3,2,1,2655,1389,449,612,0,205
2020,2,OO,SkyWest Airlines Inc.,ROA,VA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",88,14,6.19,3.73,4.08,0,0,1,1,1044,541,360,143,0,0
2020,2,OO,SkyWest Airlines Inc.,ROC,NY,"Rochester, NY: Greater Rochester International",134,20,8.77,1,7.3,0,2.93,2,1,1039,558,56,215,0,210
2020,2,OO,SkyWest Airlines Inc.,ROW,NM,"Roswell, NM: Roswell International Air Center",105,7,2.69,1,3.31,0,0,4,0,223,77,74,72,0,0
2020,2,OO,SkyWest Airlines Inc.,RST,MN,"Rochester, MN: Rochester International",98,9,3,3.91,2.09,0,0,0,0,481,110,257,114,0,0
2020,2,OO,SkyWest Airlines Inc.,SAF,NM,"Santa Fe, NM: Santa Fe Municipal",112,14,4,0,7.04,0,2.97,1,1,786,282,0,295,0,209
2020,2,OO,SkyWest Airlines Inc.,SAN,CA,"San Diego, CA: San Diego International",603,37,23.47,1,9.54,0,2.99,0,0,2988,2388,83,258,0,259
2020,2,OO,SkyWest Airlines Inc.,SAT,TX,"San Antonio, TX: San Antonio International",326,43,19.69,7.26,15.05,0,1,1,0,1976,1012,460,461,0,43
2020,2,OO,SkyWest Airlines Inc.,SAV,GA,"Savannah, GA: Savannah/Hilton Head International",15,2,0,1,1,0,0,0,0,195,0,85,110,0,0
2020,2,OO,SkyWest Airlines Inc.,SBA,CA,"Santa Barbara, CA: Santa Barbara Municipal",458,62,34.45,6.81,16.14,0,4.6,1,0,5488,3148,744,1212,0,384
2020,2,OO,SkyWest Airlines Inc.,SBN,IN,"South Bend, IN: South Bend International",392,69,43.85,10.58,12.57,0,2,5,0,7178,3571,1989,1486,0,132
2020,2,OO,SkyWest Airlines Inc.,SBP,CA,"San Luis Obispo, CA: San Luis County Regional",470,75,38.9,4.76,21.5,0,9.84,5,2,7869,4725,536,2126,0,482
2020,2,OO,SkyWest Airlines Inc.,SCE,PA,"State College, PA: University Park",58,12,10,0,2,0,0,0,1,1590,1527,0,63,0,0
2020,2,OO,SkyWest Airlines Inc.,SCK,CA,"Stockton, CA: Stockton Metropolitan",53,6,5,1,0,0,0,0,0,482,448,34,0,0,0
2020,2,OO,SkyWest Airlines Inc.,SDF,KY,"Louisville, KY: Louisville Muhammad Ali International",153,22,9.15,5.58,7.27,0,0,2,0,1195,576,318,301,0,0
2020,2,OO,SkyWest Airlines Inc.,SEA,WA,"Seattle, WA: Seattle/Tacoma International",1491,234,66.81,40.62,126.57,0,0,5,11,13546,4580,4745,4221,0,0
2020,2,OO,SkyWest Airlines Inc.,SFO,CA,"San Francisco, CA: San Francisco International",3480,569,222.47,41.51,284.22,1,19.79,41,15,58448,28483,4987,20960,1185,2833
2020,2,OO,SkyWest Airlines Inc.,SGF,MO,"Springfield, MO: Springfield-Branson National",56,9,5,1.9,2.1,0,0,1,0,702,194,306,202,0,0
2020,2,OO,SkyWest Airlines Inc.,SGU,UT,"St. George, UT: St George Regional",297,45,26.48,3.16,15.36,0,0,1,2,2771,1946,273,552,0,0
2020,2,OO,SkyWest Airlines Inc.,SHD,VA,"Staunton, VA: Shenandoah Valley Regional",87,18,13.32,2.38,2.3,0,0,2,0,1585,1273,184,128,0,0
2020,2,OO,SkyWest Airlines Inc.,SHR,WY,"Sheridan, WY: Sheridan County",53,11,3.87,2.81,4.33,0,0,2,0,2596,502,1792,302,0,0
2020,2,OO,SkyWest Airlines Inc.,SHV,LA,"Shreveport, LA: Shreveport Regional",72,20,10.58,0.35,5.74,0,3.33,1,2,1229,689,11,294,0,235
2020,2,OO,SkyWest Airlines Inc.,SJC,CA,"San Jose, CA: Norman Y. Mineta San Jose International",347,34,21.83,1.9,8.26,0,2,1,1,1754,1158,73,396,0,127
2020,2,OO,SkyWest Airlines Inc.,SJT,TX,"San Angelo, TX: San Angelo Regional/Mathis Field",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,OO,SkyWest Airlines Inc.,SLC,UT,"Salt Lake City, UT: Salt Lake City International",3599,368,158.21,85.27,118.56,0,5.95,19,2,30589,16089,9391,4688,0,421
2020,2,OO,SkyWest Airlines Inc.,SLN,KS,"Salina, KS: Salina Regional",72,18,9.65,3,3.55,0,1.8,1,0,1083,438,439,109,0,97
2020,2,OO,SkyWest Airlines Inc.,SMF,CA,"Sacramento, CA: Sacramento International",591,66,36.86,8.94,15.21,0,5,0,2,5504,3152,1247,859,0,246
2020,2,OO,SkyWest Airlines Inc.,SNA,CA,"Santa Ana, CA: John Wayne Airport-Orange County",393,33,12.57,4.84,14.81,0.77,0,4,1,1896,937,290,645,24,0
2020,2,OO,SkyWest Airlines Inc.,SPI,IL,"Springfield, IL: Abraham Lincoln Capital",92,18,8.06,1.93,5,0,3,2,0,2950,1553,735,295,0,367
2020,2,OO,SkyWest Airlines Inc.,SRQ,FL,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,2,OO,SkyWest Airlines Inc.,STL,MO,"St. Louis, MO: St Louis Lambert International",214,50,30.39,4.71,12.91,0,2,1,0,4903,3709,368,723,0,103
2020,2,OO,SkyWest Airlines Inc.,STS,CA,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",233,24,18.27,1,3.73,0,1,1,0,3617,3304,147,148,0,18
2020,2,OO,SkyWest Airlines Inc.,SUN,ID,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",177,19,7.35,2.03,7.62,0,2,0,0,909,321,105,338,0,145
2020,2,OO,SkyWest Airlines Inc.,SWF,NY,"Newburgh/Poughkeepsie, NY: New York Stewart International",29,4,4,0,0,0,0,0,0,440,440,0,0,0,0
2020,2,OO,SkyWest Airlines Inc.,SYR,NY,"Syracuse, NY: Syracuse Hancock International",197,48,22.35,7.48,17.17,0,1,5,0,2625,1160,372,1036,0,57
2020,2,OO,SkyWest Airlines Inc.,TRI,TN,"Bristol/Johnson City/Kingsport, TN: Tri Cities",94,15,6,7.82,1.18,0,0,1,1,963,296,568,99,0,0
2020,2,OO,SkyWest Airlines Inc.,TUL,OK,"Tulsa, OK: Tulsa International",148,27,11.93,4.94,8.32,0,1.81,1,1,2003,913,235,340,0,515
2020,2,OO,SkyWest Airlines Inc.,TUS,AZ,"Tucson, AZ: Tucson International",526,74,35.84,11.65,20.7,0,5.8,2,0,6514,4121,848,1089,0,456
2020,2,OO,SkyWest Airlines Inc.,TVC,MI,"Traverse City, MI: Cherry Capital",118,21,9.97,3.91,7.12,0,0,0,0,1374,743,398,233,0,0
2020,2,OO,SkyWest Airlines Inc.,TWF,ID,"Twin Falls, ID: Joslin Field - Magic Valley Regional",82,9,5,2,2,0,0,0,0,371,209,84,78,0,0
2020,2,OO,SkyWest Airlines Inc.,TYR,TX,"Tyler, TX: Tyler Pounds Regional",34,3,1,1,0,0,1,1,0,86,18,40,0,0,28
2020,2,OO,SkyWest Airlines Inc.,TYS,TN,"Knoxville, TN: McGhee Tyson",31,5,3.74,0.95,0.31,0,0,0,0,298,150,119,29,0,0
2020,2,OO,SkyWest Airlines Inc.,VEL,UT,"Vernal, UT: Vernal Regional",49,9,5.16,0,2.84,0,1,3,0,612,430,0,111,0,71
2020,2,OO,SkyWest Airlines Inc.,VLD,GA,"Valdosta, GA: Valdosta Regional",80,16,11.17,1.89,2.94,0,0,2,2,917,632,159,126,0,0
2020,2,OO,SkyWest Airlines Inc.,XNA,AR,"Fayetteville, AR: Northwest Arkansas Regional",89,10,5.61,0.13,4.26,0,0,2,0,690,486,8,196,0,0
2020,2,OO,SkyWest Airlines Inc.,XWA,ND,"Williston, ND: Williston Basin International",59,5,2.56,0.37,2.07,0,0,0,1,289,161,21,107,0,0
2020,2,OO,SkyWest Airlines Inc.,YUM,AZ,"Yuma, AZ: Yuma MCAS/Yuma International",121,10,6.15,0,2.85,0,1,0,0,376,250,0,69,0,57
2020,2,UA,United Air Lines Inc.,ABQ,NM,"Albuquerque, NM: Albuquerque International Sunport",63,12,1.99,0,2.64,0,7.37,0,0,616,127,0,131,0,358
2020,2,UA,United Air Lines Inc.,ALB,NY,"Albany, NY: Albany International",26,5,0.09,0,1.48,0,3.43,0,1,354,16,0,46,0,292
2020,2,UA,United Air Lines Inc.,ANC,AK,"Anchorage, AK: Ted Stevens Anchorage International",29,7,2.54,0.57,3.01,0,0.88,0,0,233,67,27,124,0,15
2020,2,UA,United Air Lines Inc.,ATL,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",324,65,10.92,1.5,27.67,0,24.9,0,1,4289,749,81,1465,0,1994
2020,2,UA,United Air Lines Inc.,AUS,TX,"Austin, TX: Austin - Bergstrom International",627,95,27.51,0.46,24.84,0,42.19,1,1,5179,1653,35,858,0,2633
2020,2,UA,United Air Lines Inc.,BDL,CT,"Hartford, CT: Bradley International",96,16,2.81,0,6.64,0,6.55,1,0,672,100,0,192,0,380
2020,2,UA,United Air Lines Inc.,BIL,MT,"Billings, MT: Billings Logan International",46,12,3.52,0.09,5.48,0,2.91,0,0,472,137,6,199,0,130
2020,2,UA,United Air Lines Inc.,BNA,TN,"Nashville, TN: Nashville International",211,34,6.33,0.25,7.84,0,19.58,0,0,2532,409,24,231,0,1868
2020,2,UA,United Air Lines Inc.,BOI,ID,"Boise, ID: Boise Air Terminal",58,7,1.68,0.07,3.43,0,1.82,0,0,430,65,15,125,0,225
2020,2,UA,United Air Lines Inc.,BOS,MA,"Boston, MA: Logan International",940,126,30.06,1.47,47.58,0,46.89,1,4,7767,1410,72,2399,0,3886
2020,2,UA,United Air Lines Inc.,BQN,PR,"Aguadilla, PR: Rafael Hernandez",29,7,1.86,0,2.05,0,3.09,0,0,343,96,0,82,0,165
2020,2,UA,United Air Lines Inc.,BTV,VT,"Burlington, VT: Burlington International",18,2,0.09,0,0,0,1.91,0,0,165,7,0,0,0,158
2020,2,UA,United Air Lines Inc.,BUF,NY,"Buffalo, NY: Buffalo Niagara International",23,3,0.66,0,0.34,0,2,0,0,92,27,0,14,0,51
2020,2,UA,United Air Lines Inc.,BUR,CA,"Burbank, CA: Bob Hope",64,12,3,0,3.87,0,5.12,0,0,622,192,0,154,0,276
2020,2,UA,United Air Lines Inc.,BWI,MD,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",238,39,14.68,0.39,10.35,0,13.58,1,0,1765,735,8,328,0,694
2020,2,UA,United Air Lines Inc.,BZN,MT,"Bozeman, MT: Bozeman Yellowstone International",146,32,5.44,2.92,9.08,0,14.56,0,1,1784,305,167,363,0,949
2020,2,UA,United Air Lines Inc.,CID,IA,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",63,6,1.41,0,3.07,0,1.52,1,0,309,45,0,160,0,104
2020,2,UA,United Air Lines Inc.,CLE,OH,"Cleveland, OH: Cleveland-Hopkins International",529,76,20.77,1.37,19.54,0,34.32,1,1,4332,1096,78,580,0,2578
2020,2,UA,United Air Lines Inc.,CLT,NC,"Charlotte, NC: Charlotte Douglas International",43,12,2.62,0,4.23,0,5.15,0,0,931,479,0,102,0,350
2020,2,UA,United Air Lines Inc.,CMH,OH,"Columbus, OH: John Glenn Columbus International",68,13,4.13,0.4,7,0,1.47,1,0,611,221,17,200,0,173
2020,2,UA,United Air Lines Inc.,COS,CO,"Colorado Springs, CO: City of Colorado Springs Municipal",20,6,1.08,0.46,3.32,0,1.15,1,0,298,21,28,142,0,107
2020,2,UA,United Air Lines Inc.,CVG,OH,"Cincinnati, OH: Cincinnati/Northern Kentucky International",21,5,2.01,0.34,0.21,0,2.44,0,0,258,57,15,7,0,179
2020,2,UA,United Air Lines Inc.,DCA,DC,"Washington, DC: Ronald Reagan Washington National",277,35,7.63,1.65,12.5,0,13.22,1,2,1584,285,49,462,0,788
2020,2,UA,United Air Lines Inc.,DEN,CO,"Denver, CO: Denver International",5285,709,156.76,14.66,319.51,0,218.06,8,10,47955,14331,1196,14149,0,18279
2020,2,UA,United Air Lines Inc.,DFW,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",420,78,20.01,0.42,27.05,0,30.52,0,0,5438,1216,10,1207,0,3005
2020,2,UA,United Air Lines Inc.,DLH,MN,"Duluth, MN: Duluth International",29,6,1.11,1,0,0,3.89,0,0,765,20,566,0,0,179
2020,2,UA,United Air Lines Inc.,DSM,IA,"Des Moines, IA: Des Moines International",96,20,7.01,1.48,4.62,0,6.89,0,0,1540,635,84,166,0,655
2020,2,UA,United Air Lines Inc.,DTW,MI,"Detroit, MI: Detroit Metro Wayne County",109,22,5.11,1.05,7.96,0,7.88,0,0,959,227,24,261,0,447
2020,2,UA,United Air Lines Inc.,EGE,CO,"Eagle, CO: Eagle County Regional",89,13,2.12,3.24,1.98,0,5.65,0,2,1376,155,473,132,0,616
2020,2,UA,United Air Lines Inc.,EUG,OR,"Eugene, OR: Mahlon Sweet Field",28,8,3.23,0,2.17,0,2.6,0,0,387,123,0,107,0,157
2020,2,UA,United Air Lines Inc.,EWR,NJ,"Newark, NJ: Newark Liberty International",4594,818,111.9,7.65,502.17,0,196.28,4,8,66856,13830,527,31603,0,20896
2020,2,UA,United Air Lines Inc.,FAT,CA,"Fresno, CA: Fresno Yosemite International",41,6,1.13,0.21,1.3,0,3.36,0,0,375,32,26,73,0,244
2020,2,UA,United Air Lines Inc.,FCA,MT,"Kalispell, MT: Glacier Park International",28,9,2.03,1.98,3.3,0,1.68,0,0,423,85,149,117,0,72
2020,2,UA,United Air Lines Inc.,FLL,FL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",713,123,22.17,1.64,48.31,0,50.88,0,2,6856,1136,87,1635,0,3998
2020,2,UA,United Air Lines Inc.,FSD,SD,"Sioux Falls, SD: Joe Foss Field",29,5,1.64,0,1.01,0,2.35,0,0,1255,684,0,158,0,413
2020,2,UA,United Air Lines Inc.,GEG,WA,"Spokane, WA: Spokane International",85,12,1.85,0.56,5.01,0,4.57,0,0,844,56,65,356,0,367
2020,2,UA,United Air Lines Inc.,GRR,MI,"Grand Rapids, MI: Gerald R. Ford International",67,17,2.72,0.62,6.6,0,7.06,0,0,895,114,40,251,0,490
2020,2,UA,United Air Lines Inc.,GUM,TT,"Guam, TT: Guam International",71,8,3.86,0,0.2,0,3.94,0,0,444,254,0,6,0,184
2020,2,UA,United Air Lines Inc.,HDN,CO,"Hayden, CO: Yampa Valley",41,5,1.27,0,0.83,0,2.9,2,2,263,37,0,24,0,202
2020,2,UA,United Air Lines Inc.,HNL,HI,"Honolulu, HI: Daniel K Inouye International",362,31,18.59,1,2.83,0,8.58,0,0,2241,1396,38,104,0,703
2020,2,UA,United Air Lines Inc.,IAD,DC,"Washington, DC: Washington Dulles International",1886,209,52.89,3.45,68.85,0,83.81,4,0,11604,3492,207,2007,0,5898
2020,2,UA,United Air Lines Inc.,IAH,TX,"Houston, TX: George Bush Intercontinental/Houston",4511,549,128.63,9.12,227.34,0,183.91,9,2,32271,8117,512,7241,0,16401
2020,2,UA,United Air Lines Inc.,ICT,KS,"Wichita, KS: Wichita Dwight D Eisenhower National",29,8,2.51,0,5.49,0,0,0,0,412,203,0,209,0,0
2020,2,UA,United Air Lines Inc.,IND,IN,"Indianapolis, IN: Indianapolis International",43,7,2.98,0.42,1.41,0,2.19,0,0,585,221,38,81,0,245
2020,2,UA,United Air Lines Inc.,ITO,HI,"Hilo, HI: Hilo International",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,UA,United Air Lines Inc.,JAC,WY,"Jackson, WY: Jackson Hole",125,25,3.67,0.97,7.96,0,12.4,2,3,1588,132,58,320,0,1078
2020,2,UA,United Air Lines Inc.,JAX,FL,"Jacksonville, FL: Jacksonville International",65,14,1.1,1,4.41,0,7.49,0,0,999,54,162,119,0,664
2020,2,UA,United Air Lines Inc.,KOA,HI,"Kona, HI: Ellison Onizuka Kona International at Keahole",164,11,4.91,0,2.3,0,3.78,0,0,617,333,0,41,0,243
2020,2,UA,United Air Lines Inc.,LAS,NV,"Las Vegas, NV: McCarran International",1074,124,27.3,2.1,45.14,0,49.46,2,0,6747,2065,203,1401,0,3078
2020,2,UA,United Air Lines Inc.,LAX,CA,"Los Angeles, CA: Los Angeles International",1912,202,61.98,1.25,59.21,0,79.56,1,5,13879,5077,114,2337,0,6351
2020,2,UA,United Air Lines Inc.,LGA,NY,"New York, NY: LaGuardia",522,105,9.39,4.48,54.02,0,37.11,3,1,9213,842,261,4420,0,3690
2020,2,UA,United Air Lines Inc.,LIH,HI,"Lihue, HI: Lihue Airport",95,8,2.85,0,2.12,0,3.03,0,1,663,178,0,102,0,383
2020,2,UA,United Air Lines Inc.,MAF,TX,"Midland/Odessa, TX: Midland International Air and Space Port",31,2,0.75,0,0.53,0,0.72,2,0,70,12,0,19,0,39
2020,2,UA,United Air Lines Inc.,MCI,MO,"Kansas City, MO: Kansas City International",115,20,3.41,2.07,4.27,0,10.24,1,0,1508,194,98,115,0,1101
2020,2,UA,United Air Lines Inc.,MCO,FL,"Orlando, FL: Orlando International",1104,175,33.28,2.17,84.46,0,55.09,2,0,9596,1637,369,2978,0,4612
2020,2,UA,United Air Lines Inc.,MEM,TN,"Memphis, TN: Memphis International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,UA,United Air Lines Inc.,MFE,TX,"Mission/McAllen/Edinburg, TX: McAllen Miller International",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,UA,United Air Lines Inc.,MFR,OR,"Medford, OR: Rogue Valley International - Medford",28,6,0.89,0.04,1.85,0,3.23,0,0,224,23,3,76,0,122
2020,2,UA,United Air Lines Inc.,MIA,FL,"Miami, FL: Miami International",582,86,16.29,1.58,32.85,0,35.28,1,0,5085,906,101,1120,0,2958
2020,2,UA,United Air Lines Inc.,MKE,WI,"Milwaukee, WI: General Mitchell International",12,3,0.22,0.03,0.78,0,1.97,0,0,330,7,8,25,0,290
2020,2,UA,United Air Lines Inc.,MSN,WI,"Madison, WI: Dane County Regional-Truax Field",112,26,4.92,1.02,5.93,0,14.12,1,1,1272,194,23,170,0,885
2020,2,UA,United Air Lines Inc.,MSO,MT,"Missoula, MT: Missoula International",29,5,0,0.89,3.15,0,0.96,0,1,714,0,547,77,0,90
2020,2,UA,United Air Lines Inc.,MSP,MN,"Minneapolis, MN: Minneapolis-St Paul International",256,40,5.53,0.77,15.66,0,18.05,1,0,2171,188,30,574,0,1379
2020,2,UA,United Air Lines Inc.,MSY,LA,"New Orleans, LA: Louis Armstrong New Orleans International",577,106,21.38,4.39,43.85,0,36.38,0,4,7051,1416,607,1874,0,3154
2020,2,UA,United Air Lines Inc.,MTJ,CO,"Montrose/Delta, CO: Montrose Regional",21,3,1.97,0,0.54,0,0.49,0,0,136,59,0,40,0,37
2020,2,UA,United Air Lines Inc.,OGG,HI,"Kahului, HI: Kahului Airport",214,13,2.67,0,5.66,0,4.67,0,1,1055,184,0,199,0,672
2020,2,UA,United Air Lines Inc.,OKC,OK,"Oklahoma City, OK: Will Rogers World",14,1,0,0,1,0,0,0,0,27,0,0,27,0,0
2020,2,UA,United Air Lines Inc.,OMA,NE,"Omaha, NE: Eppley Airfield",155,29,6.74,0.75,10.25,0,11.27,2,0,1979,378,528,316,0,757
2020,2,UA,United Air Lines Inc.,ONT,CA,"Ontario, CA: Ontario International",56,9,2.1,0,3.96,0,2.94,0,1,459,64,0,162,0,233
2020,2,UA,United Air Lines Inc.,ORD,IL,"Chicago, IL: Chicago O'Hare International",5348,742,132.09,5.64,347.83,0,256.44,25,1,63139,12536,649,26942,0,23012
2020,2,UA,United Air Lines Inc.,ORF,VA,"Norfolk, VA: Norfolk International",15,2,0.98,0,1.02,0,0,0,0,148,86,0,62,0,0
2020,2,UA,United Air Lines Inc.,PBI,FL,"West Palm Beach/Palm Beach, FL: Palm Beach International",322,53,11.55,1,17.29,0,23.16,0,1,3407,763,48,761,0,1835
2020,2,UA,United Air Lines Inc.,PDX,OR,"Portland, OR: Portland International",487,63,12.47,0.13,15.4,0,34.99,0,1,4011,639,13,592,0,2767
2020,2,UA,United Air Lines Inc.,PHL,PA,"Philadelphia, PA: Philadelphia International",275,41,8.7,2.06,17.89,0,12.35,1,0,2114,275,134,742,0,963
2020,2,UA,United Air Lines Inc.,PHX,AZ,"Phoenix, AZ: Phoenix Sky Harbor International",682,88,17.91,1.21,31.83,0,37.05,1,1,4985,776,33,1065,0,3111
2020,2,UA,United Air Lines Inc.,PIT,PA,"Pittsburgh, PA: Pittsburgh International",173,30,3.44,0.21,14.59,0,11.76,0,0,1263,117,21,573,0,552
2020,2,UA,United Air Lines Inc.,PSP,CA,"Palm Springs, CA: Palm Springs International",175,23,2.71,0.28,9.4,0,10.61,0,0,1335,132,28,386,0,789
2020,2,UA,United Air Lines Inc.,RDU,NC,"Raleigh/Durham, NC: Raleigh-Durham International",296,53,14.08,0.68,11.84,0,26.4,1,0,3120,547,30,535,0,2008
2020,2,UA,United Air Lines Inc.,RIC,VA,"Richmond, VA: Richmond International",29,7,1.66,0.01,2.72,0,2.61,0,0,428,60,1,78,0,289
2020,2,UA,United Air Lines Inc.,RNO,NV,"Reno, NV: Reno/Tahoe International",148,19,3.85,1,4.51,0,9.63,0,0,1054,206,125,137,0,586
2020,2,UA,United Air Lines Inc.,ROC,NY,"Rochester, NY: Greater Rochester International",29,6,3.2,0.24,0.18,0,2.37,0,0,500,129,56,11,0,304
2020,2,UA,United Air Lines Inc.,RSW,FL,"Fort Myers, FL: Southwest Florida International",479,80,17.63,0.56,35.33,0,26.47,2,0,4547,933,44,1341,0,2229
2020,2,UA,United Air Lines Inc.,SAN,CA,"San Diego, CA: San Diego International",790,79,24.71,0.78,30.17,0,23.34,0,2,3288,1270,30,934,0,1054
2020,2,UA,United Air Lines Inc.,SAT,TX,"San Antonio, TX: San Antonio International",338,65,16.2,0.57,21.68,0,26.56,0,0,3208,847,65,675,0,1621
2020,2,UA,United Air Lines Inc.,SBA,CA,"Santa Barbara, CA: Santa Barbara Municipal",41,7,2.35,0.11,2.62,0,1.92,0,0,322,75,9,160,0,78
2020,2,UA,United Air Lines Inc.,SEA,WA,"Seattle, WA: Seattle/Tacoma International",571,70,19.18,1.86,32.37,0,16.59,0,0,3571,1010,158,1168,0,1235
2020,2,UA,United Air Lines Inc.,SFO,CA,"San Francisco, CA: San Francisco International",3992,447,108.27,3.54,206.62,0,128.57,9,7,31200,10791,308,10454,0,9647
2020,2,UA,United Air Lines Inc.,SJC,CA,"San Jose, CA: Norman Y. Mineta San Jose International",113,13,5.58,0.36,4.45,0,2.61,0,1,562,250,12,141,0,159
2020,2,UA,United Air Lines Inc.,SJU,PR,"San Juan, PR: Luis Munoz Marin International",193,23,8.03,0.06,11.48,0,3.44,0,0,1177,380,10,418,0,369
2020,2,UA,United Air Lines Inc.,SLC,UT,"Salt Lake City, UT: Salt Lake City International",289,44,9.93,1.11,7.74,0,25.22,0,0,3439,731,59,304,0,2345
2020,2,UA,United Air Lines Inc.,SMF,CA,"Sacramento, CA: Sacramento International",232,23,5.68,1.32,6.49,0,9.51,1,0,1082,208,158,261,0,455
2020,2,UA,United Air Lines Inc.,SNA,CA,"Santa Ana, CA: John Wayne Airport-Orange County",451,50,13.52,2.91,21.08,0,12.49,0,3,2244,771,215,559,0,699
2020,2,UA,United Air Lines Inc.,SPN,TT,"Saipan, TT: Francisco C. Ada Saipan International",42,5,3.26,0,1.19,0,0.55,0,0,149,111,0,21,0,17
2020,2,UA,United Air Lines Inc.,SRQ,FL,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",91,14,3.17,1.09,4.31,0,5.43,0,0,980,217,136,168,0,459
2020,2,UA,United Air Lines Inc.,STL,MO,"St. Louis, MO: St Louis Lambert International",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,UA,United Air Lines Inc.,STT,VI,"Charlotte Amalie, VI: Cyril E King",76,13,2.44,0.13,4.71,0,5.71,0,0,1116,363,17,176,0,560
2020,2,UA,United Air Lines Inc.,SYR,NY,"Syracuse, NY: Syracuse Hancock International",29,7,0.23,1.14,0.24,0,5.39,0,0,634,29,36,15,0,554
2020,2,UA,United Air Lines Inc.,TPA,FL,"Tampa, FL: Tampa International",640,101,20.62,0.59,38.57,0,41.22,0,5,5865,977,70,1627,0,3191
2020,2,UA,United Air Lines Inc.,TUL,OK,"Tulsa, OK: Tulsa International",37,8,0.96,0,3.06,0,3.98,0,0,357,30,0,85,0,242
2020,2,UA,United Air Lines Inc.,TUS,AZ,"Tucson, AZ: Tucson International",24,4,1.67,0.46,1.88,0,0,0,0,197,43,33,121,0,0
